# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.403502526787e+04       2.045524138157e-10       9.629900258581e+17       3.900054979839e-09       6.098365253901e+43       7.918415514365e+32       4.326519878446e+33       4.218659360024e+43       1.031702461444e+44       1.140782163435e-17       1.999999999974e+00       4.944364386443e-04      -4.449927947799e-04       1.000000000000e+00       4.792432480509e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.792432480509e-47 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297490e+22       1.403502526787e+04       2.059842807124e-10       9.562959541789e+17       3.927355364698e-09       5.930557897776e+43       7.754429924972e+32       4.236920272186e+33       4.102575451612e+43       1.003313334989e+44       1.156809012049e-17       1.999999999974e+00       4.934028212549e-04      -4.440625391294e-04       1.000000000000e+00       4.917734112050e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.917734112050e-47 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043072e+21       1.403502526787e+04       2.074261706774e-10       9.496484152720e+17       3.954846852251e-09       5.767368059232e+43       7.593840377815e+32       4.149176219505e+33       3.989685798209e+43       9.757053857932e+43       1.173061021859e-17       1.999999999973e+00       4.923713646385e-04      -4.431342281747e-04       1.000000000000e+00       5.046311845847e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.046311845847e-47 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721418e+21       1.403502526787e+04       2.088781538721e-10       9.430470856723e+17       3.982530780216e-09       5.608668679066e+43       7.436576542916e+32       4.063249293011e+33       3.879902504213e+43       9.488571183760e+43       1.189541356155e-17       1.999999999973e+00       4.913420642781e-04      -4.422078578503e-04       1.000000000000e+00       5.178251337978e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.178251337978e-47 
       6.672532655193e+13       1.697674441233e-25       6.946720532142e-09       9.605975373399e+21       1.403502526787e+04       2.103403009492e-10       9.364916441631e+17       4.010408495677e-09       5.454336194339e+43       7.282569546789e+32       3.979101861122e+33       3.773140092625e+43       9.227476287435e+43       1.206253222667e-17       1.999999999972e+00       4.903149156659e-04      -4.412834240993e-04       1.000000000000e+00       5.313640484057e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.313640484057e-47 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731514e+21       1.403502526787e+04       2.118126830558e-10       9.299817717608e+17       4.038481355147e-09       5.304250442161e+43       7.131751942274e+32       3.896697071582e+33       3.669315438497e+43       8.973565881119e+43       1.223199874192e-17       1.999999999972e+00       4.892899143037e-04      -4.403609228733e-04       1.000000000000e+00       5.452569477794e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.452569477794e-47 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892180e+21       1.403502526787e+04       2.132953718372e-10       9.235171516989e+17       4.066750724632e-09       5.158294566141e+43       6.984057679005e+32       3.815998835324e+33       3.568347704214e+43       8.726642270807e+43       1.240384609225e-17       1.999999999971e+00       4.882670557028e-04      -4.394403501325e-04       1.000000000000e+00       5.595130871082e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.595130871082e-47 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310694e+21       1.403502526787e+04       2.147884394401e-10       9.170974694130e+17       4.095217979704e-09       5.016354925399e+43       6.839422074474e+32       3.736971810663e+33       3.470158276548e+43       8.486513202389e+43       1.257810772599e-17       1.999999999971e+00       4.872463353836e-04      -4.385217018453e-04       1.000000000000e+00       5.741419635646e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.741419635646e-47 
       6.488926062786e+13       1.795106315137e-25       7.143171387725e-09       9.084597796256e+21       1.403502526787e+04       2.162919585162e-10       9.107224125253e+17       4.123884505562e-09       4.878321006084e+43       6.697781785712e+32       3.659581387818e+33       3.374670705457e+43       8.252991711974e+43       1.275481756143e-17       1.999999999971e+00       4.862277488762e-04      -4.376049739886e-04       1.000000000000e+00       5.891533226318e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.891533226318e-47 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507070e+21       1.403502526787e+04       2.178060022258e-10       9.043916708295e+17       4.152751697101e-09       4.744085335330e+43       6.559074781544e+32       3.583793673758e+33       3.281810644556e+43       8.025895980310e+43       1.293400999335e-17       1.999999999970e+00       4.852112917198e-04      -4.366901625478e-04       1.000000000000e+00       6.045571645959e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.045571645959e-47 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945506e+21       1.403502526787e+04       2.193306442414e-10       8.981049362756e+17       4.181820958980e-09       4.613543397580e+43       6.423240315423e+32       3.509575477354e+33       3.191505793234e+43       7.805049191229e+43       1.311571989975e-17       1.999999999970e+00       4.841969594630e-04      -4.357772635167e-04       1.000000000000e+00       6.203637512075e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.203637512075e-47 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953334e+21       1.403502526787e+04       2.208659587511e-10       8.918619029549e+17       4.211093705693e-09       4.486593553207e+43       6.290218898824e+32       3.436894294846e+33       3.103685840358e+43       7.590279393971e+43       1.329998264861e-17       1.999999999969e+00       4.831847476637e-04      -4.348662728974e-04       1.000000000000e+00       6.365836125183e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.365836125183e-47 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707021e+21       1.403502526787e+04       2.224120204623e-10       8.856622670853e+17       4.240571361632e-09       4.363136959379e+43       6.159952275197e+32       3.365718295607e+33       3.018282409532e+43       7.381419369309e+43       1.348683410484e-17       1.999999999969e+00       4.821746518891e-04      -4.339571867002e-04       1.000000000000e+00       6.532275538956e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.532275538956e-47 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713092e+21       1.403502526787e+04       2.239689046055e-10       8.795057269963e+17       4.270255361163e-09       4.243077493099e+43       6.032383394447e+32       3.296016308204e+33       2.935229005859e+43       7.178306499347e+43       1.367631063718e-17       1.999999999968e+00       4.811666677157e-04      -4.330500009441e-04       1.000000000000e+00       6.703066632213e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.703066632213e-47 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803562e+21       1.403502526787e+04       2.255366869378e-10       8.733919831145e+17       4.300147148691e-09       4.126321676367e+43       5.907456387954e+32       3.227757806744e+33       2.854460964164e+43       6.980782640913e+43       1.386844912532e-17       1.999999999968e+00       4.801607907292e-04      -4.321447116562e-04       1.000000000000e+00       6.878323182776e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.878323182776e-47 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131420e+21       1.403502526787e+04       2.271154437463e-10       8.673207379489e+17       4.330248178731e-09       4.012778603396e+43       5.785116544100e+32       3.160912897507e+33       2.775915398654e+43       6.788694002424e+43       1.406328696707e-17       1.999999999967e+00       4.791570165244e-04      -4.312413148720e-04       1.000000000000e+00       7.058161943274e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.058161943274e-47 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166189e+21       1.403502526787e+04       2.287052518526e-10       8.612916960763e+17       4.360559915982e-09       3.902359869831e+43       5.665310284317e+32       3.095452305855e+33       2.699531153946e+43       6.601891024144e+43       1.426086208567e-17       1.999999999967e+00       4.781553407056e-04      -4.303398066350e-04       1.000000000000e+00       7.242702718917e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.242702718917e-47 
       6.094072135984e+13       2.035263502824e-25       7.605194696225e-09       8.012632689535e+21       1.403502526787e+04       2.303061886155e-10       8.553045641274e+17       4.391083835394e-09       3.794979503924e+43       5.547985139610e+32       3.031347363409e+33       2.625248757458e+43       6.420228261740e+43       1.446121293711e-17       1.999999999967e+00       4.771557588860e-04      -4.294401829974e-04       1.000000000000e+00       7.432068447309e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.432068447309e-47 
       6.051710164830e+13       2.063856919775e-25       7.657945388928e-09       7.901622790946e+21       1.403502526787e+04       2.319183319358e-10       8.493590507720e+17       4.421821422241e-09       3.690553899588e+43       5.433089727591e+32       2.968569995495e+33       2.553010373101e+43       6.243564273040e+43       1.466437851766e-17       1.999999999966e+00       4.761582666883e-04      -4.285424400194e-04       1.000000000000e+00       7.626385280349e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.626385280349e-47 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863467e+21       1.403502526787e+04       2.335417602594e-10       8.434548667051e+17       4.452774172196e-09       3.589001751309e+43       5.320573729967e+32       2.907092708848e+33       2.482759756250e+43       6.071761507903e+43       1.487039837145e-17       1.999999999966e+00       4.751628597440e-04      -4.276465737696e-04       1.000000000000e+00       7.825782668266e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.825782668266e-47 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599491e+21       1.403502526787e+04       2.351765525812e-10       8.375917246327e+17       4.483943591401e-09       3.490243990837e+43       5.210387870506e+32       2.846888579573e+33       2.414442209950e+43       5.904686201124e+43       1.507931259817e-17       1.999999999965e+00       4.741695336938e-04      -4.267525803245e-04       1.000000000000e+00       8.030393445863e-47       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       8.030393445863e-47 
