        0.155622E-03        0.368715E+00        0.170585E-12
        0.156521E-03        0.370843E+00        0.174544E-12
        0.157424E-03        0.372983E+00        0.178595E-12
        0.158333E-03        0.375135E+00        0.182739E-12
        0.159247E-03        0.377300E+00        0.186979E-12
        0.160166E-03        0.379478E+00        0.191438E-12
        0.161091E-03        0.381667E+00        0.195902E-12
        0.162021E-03        0.383870E+00        0.200470E-12
        0.162956E-03        0.386085E+00        0.205144E-12
        0.163897E-03        0.388313E+00        0.209926E-12
        0.164843E-03        0.390554E+00        0.214676E-12
        0.165795E-03        0.392808E+00        0.219426E-12
        0.166752E-03        0.395075E+00        0.224535E-12
        0.167715E-03        0.397355E+00        0.229765E-12
        0.168683E-03        0.399648E+00        0.235119E-12
        0.169657E-03        0.401954E+00        0.240590E-12
        0.170636E-03        0.404273E+00        0.246201E-12
        0.171621E-03        0.406606E+00        0.252062E-12
        0.172612E-03        0.408953E+00        0.259233E-12
        0.173609E-03        0.411312E+00        0.265285E-12
        0.174611E-03        0.413686E+00        0.271481E-12
        0.175619E-03        0.416073E+00        0.277777E-12
        0.176633E-03        0.418474E+00        0.284257E-12
        0.177653E-03        0.420889E+00        0.290806E-12
        0.178678E-03        0.423317E+00        0.296252E-12
        0.179710E-03        0.425760E+00        0.303161E-12
        0.180747E-03        0.428217E+00        0.310231E-12
        0.181791E-03        0.430688E+00        0.318836E-12
        0.182840E-03        0.433173E+00        0.326343E-12
        0.183896E-03        0.435673E+00        0.333791E-12
        0.184957E-03        0.438186E+00        0.341682E-12
        0.186025E-03        0.440715E+00        0.349606E-12
        0.187099E-03        0.443258E+00        0.357711E-12
        0.188179E-03        0.445815E+00        0.366063E-12
        0.189266E-03        0.448388E+00        0.374605E-12
        0.190358E-03        0.450975E+00        0.383292E-12
        0.191457E-03        0.453577E+00        0.390834E-12
        0.192562E-03        0.456194E+00        0.399933E-12
        0.193674E-03        0.458826E+00        0.409243E-12
        0.194792E-03        0.461474E+00        0.418764E-12
        0.195917E-03        0.464136E+00        0.428508E-12
        0.197048E-03        0.466814E+00        0.440057E-12
        0.198185E-03        0.469508E+00        0.450335E-12
        0.199329E-03        0.472217E+00        0.460714E-12
        0.200480E-03        0.474941E+00        0.469814E-12
        0.201638E-03        0.477682E+00        0.480750E-12
        0.202802E-03        0.480438E+00        0.493690E-12
        0.203972E-03        0.483209E+00        0.505163E-12
        0.205150E-03        0.485997E+00        0.516869E-12
        0.206334E-03        0.488801E+00        0.528944E-12
        0.207526E-03        0.491621E+00        0.541245E-12
        0.208724E-03        0.494458E+00        0.553855E-12
        0.209929E-03        0.497310E+00        0.564873E-12
        0.211140E-03        0.500180E+00        0.579933E-12
        0.212359E-03        0.503065E+00        0.593386E-12
        0.213585E-03        0.505968E+00        0.607247E-12
        0.214818E-03        0.508887E+00        0.621426E-12
        0.216059E-03        0.511822E+00        0.635812E-12
        0.217306E-03        0.514775E+00        0.650622E-12
