# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       1.877052854358e+11       2.145274250656e-20       2.469239916536e-06       7.601740858415e+16       1.403502519469e+04       7.477160359141e-08       2.634448410283e+15       1.425616835519e-06       3.415742149299e+33       1.621220259515e+25       8.858137928486e+25       8.418425514644e-05      -9.000000000000e-01       2.362904153757e+33       5.778646407850e+33       7.148990772382e-05       1.592850870946e-01 
       1.864004820613e+11       2.175413208513e-20       2.486525772838e-06       7.496423603686e+16       1.403502519468e+04       7.529500481647e-08       2.616135462044e+15       1.435596153314e-06       3.321751934638e+33       1.587645769856e+25       8.674691257048e+25       8.400826829912e-05      -9.000000000000e-01       2.297884647329e+33       5.619636684590e+33       7.156934096399e-05       1.591083002538e-01 
       1.851047488195e+11       2.205975588586e-20       2.503931682440e-06       7.392565452125e+16       1.403502519466e+04       7.582206985011e-08       2.597949813347e+15       1.445645326332e-06       3.230348027745e+33       1.554766587543e+25       8.495043655069e+25       8.383264935160e-05      -9.000000000000e-01       2.234654268152e+33       5.465002396395e+33       7.164877420426e-05       1.589319054030e-01 
       1.838180226609e+11       2.236967339535e-20       2.521459464333e-06       7.290146188791e+16       1.403502519464e+04       7.635282433898e-08       2.579890579288e+15       1.455764843561e-06       3.141459261765e+33       1.522568313183e+25       8.319116446120e+25       8.365739753479e-05      -9.000000000000e-01       2.173163785213e+33       5.314623145395e+33       7.172820744462e-05       1.587559012397e-01 
       1.825402409740e+11       2.268394493591e-20       2.539109118516e-06       7.189145878809e+16       1.403502519462e+04       7.688729410928e-08       2.561956881117e+15       1.465955197409e-06       3.055016428127e+33       1.491036845582e+25       8.146832583116e+25       8.348251208119e-05      -9.000000000000e-01       2.113365322174e+33       5.168381846680e+33       7.180764068507e-05       1.585802864675e-01 
       1.812713415829e+11       2.300263167733e-20       2.556882463978e-06       7.089544863488e+16       1.403502519461e+04       7.742550516796e-08       2.544147846190e+15       1.476216883734e-06       2.970952222657e+33       1.460158375579e+25       7.978116614568e+25       8.330799222494e-05      -9.000000000000e-01       2.055212320101e+33       5.026164637141e+33       7.188707392561e-05       1.584050597957e-01 
       1.800112627436e+11       2.332579564875e-20       2.574781319709e-06       6.991323756496e+16       1.403502519459e+04       7.796748370406e-08       2.526462607930e+15       1.486550401862e-06       2.889201193173e+33       1.429919379987e+25       7.812894651543e+25       8.313383720174e-05      -9.000000000000e-01       1.998659501213e+33       4.887860786814e+33       7.196650716625e-05       1.582302199390e-01 
       1.787599431416e+11       2.365349975079e-20       2.592803866719e-06       6.894463440085e+16       1.403502519457e+04       7.851325608990e-08       2.508900305786e+15       1.496956254616e-06       2.809699688529e+33       1.400306615679e+25       7.651094335304e+25       8.296004624891e-05      -9.000000000000e-01       1.943662833624e+33       4.753362612667e+33       7.204594040698e-05       1.580557656181e-01 
       1.775173218883e+11       2.398580776773e-20       2.610953742987e-06       6.798945061374e+16       1.403502519455e+04       7.906284888245e-08       2.491460085186e+15       1.507434948338e-06       2.732385809052e+33       1.371307113784e+25       7.492644805617e+25       8.278661860538e-05      -9.000000000000e-01       1.890179497068e+33       4.622565394759e+33       7.212537364780e-05       1.578816955592e-01 
       1.762833385186e+11       2.432278437998e-20       2.629230948514e-06       6.704750028675e+16       1.403502519453e+04       7.961628882454e-08       2.474141097499e+15       1.517986992916e-06       2.657199358347e+33       1.342908174010e+25       7.337476669723e+25       8.261355351164e-05      -9.000000000000e-01       1.838167849551e+33       4.495367294701e+33       7.220480688872e-05       1.577080084941e-01 
       1.750579329877e+11       2.466449517664e-20       2.647635483299e-06       6.611860007874e+16       1.403502519451e+04       8.017360284623e-08       2.456942499996e+15       1.528612901805e-06       2.584081796431e+33       1.315097359078e+25       7.185521971943e+25       8.244085020978e-05      -9.000000000000e-01       1.787587394935e+33       4.371669276372e+33       7.228424012974e-05       1.575347031602e-01 
       1.738410456679e+11       2.501100666825e-20       2.666169166332e-06       6.520256918868e+16       1.403502519450e+04       8.073481806606e-08       2.439863455801e+15       1.539313192056e-06       2.512976194154e+33       1.287862489280e+25       7.036714163920e+25       8.226850794349e-05      -9.000000000000e-01       1.738398751404e+33       4.251375028804e+33       7.236367337085e-05       1.573617783004e-01 
       1.726326173465e+11       2.536238629979e-20       2.684831997612e-06       6.429922932039e+16       1.403502519448e+04       8.129996179244e-08       2.422903133860e+15       1.550088384337e-06       2.443827188872e+33       1.261191637139e+25       6.890988075474e+25       8.209652595800e-05      -9.000000000000e-01       1.690563620803e+33       4.134390891196e+33       7.244310661206e-05       1.571892326633e-01 
       1.714325892219e+11       2.571870246374e-20       2.703625796130e-06       6.340840464790e+16       1.403502519446e+04       8.186906152489e-08       2.406060708894e+15       1.560939002963e-06       2.376580941340e+33       1.235073122193e+25       6.748279886059e+25       8.192490350017e-05      -9.000000000000e-01       1.644044758819e+33       4.020625779992e+33       7.252253985337e-05       1.570170650026e-01 
       1.702409029015e+11       2.608002451346e-20       2.722550561884e-06       6.252992178117e+16       1.403502519444e+04       8.244214495548e-08       2.389335361361e+15       1.571865575919e-06       2.311185093798e+33       1.209495505873e+25       6.608527096813e+25       8.175363981840e-05      -9.000000000000e-01       1.598805945981e+33       3.909991117960e+33       7.260197309478e-05       1.568452740779e-01 
       1.690575003987e+11       2.644642277663e-20       2.741608113865e-06       6.166360973239e+16       1.403502519442e+04       8.301923997007e-08       2.372726277415e+15       1.582868634884e-06       2.247588729204e+33       1.184447586495e+25       6.471668503189e+25       8.158273416266e-05      -9.000000000000e-01       1.554811959463e+33       3.802400765228e+33       7.268140633630e-05       1.566738586540e-01 
       1.678823241297e+11       2.681796856897e-20       2.760800271062e-06       6.080929988265e+16       1.403502519440e+04       8.360037464977e-08       2.356232648869e+15       1.593948715262e-06       2.185742331585e+33       1.159918394357e+25       6.337644168148e+25       8.141218578451e-05      -9.000000000000e-01       1.512028545657e+33       3.697770952218e+33       7.276083957791e-05       1.565028175010e-01 
       1.667153169113e+11       2.719473420812e-20       2.780125214485e-06       5.996682594918e+16       1.403502519438e+04       8.418557727222e-08       2.339853673153e+15       1.605106356201e-06       2.125597747492e+33       1.135897186931e+25       6.206395395913e+25       8.124199393706e-05      -9.000000000000e-01       1.470422393504e+33       3.596020214419e+33       7.284027281962e-05       1.563321493944e-01 
       1.655564219575e+11       2.757679302771e-20       2.799586582114e-06       5.913602395292e+16       1.403502519436e+04       8.477487631303e-08       2.323588553277e+15       1.616342100626e-06       2.067108148501e+33       1.112373444162e+25       6.077864706257e+25       8.107215787499e-05      -9.000000000000e-01       1.429961108557e+33       3.497069328960e+33       7.291970606144e-05       1.561618531153e-01 
       1.644055828773e+11       2.796421939163e-20       2.819184373948e-06       5.831673218665e+16       1.403502519434e+04       8.536830044712e-08       2.307436497788e+15       1.627656495260e-06       2.010227994756e+33       1.089336863859e+25       5.951995809338e+25       8.090267685452e-05      -9.000000000000e-01       1.390613187761e+33       3.400841252930e+33       7.299913930336e-05       1.559919274498e-01 
       1.632627436716e+11       2.835708870851e-20       2.838918589987e-06       5.750879118351e+16       1.403502519432e+04       8.596587855015e-08       2.291396720739e+15       1.639050090657e-06       1.954912999511e+33       1.066777357181e+25       5.828733581040e+25       8.073355013344e-05      -9.000000000000e-01       1.352347994923e+33       3.307261063389e+33       7.307857254538e-05       1.558223711895e-01 
       1.621278487304e+11       2.875547744639e-20       2.858791049221e-06       5.671204368594e+16       1.403502519430e+04       8.656763969990e-08       2.275468441644e+15       1.650523441220e-06       1.901120094650e+33       1.044685044223e+25       5.708024038834e+25       8.056477697110e-05      -9.000000000000e-01       1.315135736859e+33       3.216255899036e+33       7.315800578752e-05       1.556531831310e-01 
       1.610008428306e+11       2.915946314762e-20       2.878801751649e-06       5.592633461507e+16       1.403502519428e+04       8.717361317770e-08       2.259650885442e+15       1.662077105235e-06       1.848807397150e+33       1.023050249686e+25       5.589814318137e+25       8.039635662837e-05      -9.000000000000e-01       1.278947440198e+33       3.127754903477e+33       7.323743902975e-05       1.554843620763e-01 
       1.598816711326e+11       2.956912444394e-20       2.898954335251e-06       5.515151104057e+16       1.403502519426e+04       8.778382846984e-08       2.243943282461e+15       1.673711644898e-06       1.797934176476e+33       1.001863498640e+25       5.474052649161e+25       8.022828836769e-05      -9.000000000000e-01       1.243754928823e+33       3.041689170058e+33       7.331687227210e-05       1.553159068325e-01 
       1.587702791783e+11       2.998454107178e-20       2.919246981037e-06       5.438742215085e+16       1.403502519424e+04       8.839831526903e-08       2.228344868378e+15       1.685427626338e-06       1.748460822866e+33       9.811155123767e+24       5.360688334237e+25       8.006057145304e-05      -9.000000000000e-01       1.209530801931e+33       2.957991688215e+33       7.339630551455e-05       1.551478162121e-01 
       1.576666128880e+11       3.040579388779e-20       2.939681507996e-06       5.363391922373e+16       1.403502519422e+04       8.901710347580e-08       2.212854884185e+15       1.697225619647e-06       1.700348816489e+33       9.607972043422e+24       5.249671725614e+25       7.989320514992e-05      -9.000000000000e-01       1.176248412704e+33       2.876597291298e+33       7.347573875711e-05       1.549800890323e-01 
       1.565706185581e+11       3.083296488458e-20       2.960257916129e-06       5.289085559747e+16       1.403502519420e+04       8.964022320003e-08       2.197472576148e+15       1.709106198907e-06       1.653560697458e+33       9.408996761611e+24       5.140954203716e+25       7.972618872539e-05      -9.000000000000e-01       1.143881847555e+33       2.797442605832e+33       7.355517199978e-05       1.548127241159e-01 
